ID_Date;Lab_code;Laboratory;Age14C;SD14C;Date_type;Delta_13C;delta_13C_deviation;Measurement_note_Bratislava;Country;District;Civil_parish;Civil_parish_ID;Local_part;Site_name;Site_ID;Site_note;Context_name;Context_type;Context_structure;Activity_CZ;Activity_ENG;Site_category_CZ;Site_category_ENG;Context_dating;Contex_dating_AMCR;Dating_error;Description_of_dating_error;Context_note;Sample_name;Sample_material;Sample_species;Sample_note;Primary_Source;Secondary_Source;Latitude_WGS84;Longitude_WGS84;Localisation_accuracy
CzArch_380;unpublished;Poz;6150;40;conv. 14C BP;;;;CZ;Znojmo;Vedrovice;777536;;Za dvorem;284;former village Zábrdovice;10/74;grave;burial;poh;burial;pohřebiště;burial ground;Linear Pottery Culture;ne.lin;n;;inhumation;Vedrovice 10/1974;bone / tooth;Homo sapiens;;Dočkalová M: Anthropology of the Neolithic Population from Vedrovice. Anthropologie. International Journal of the Science of Man 46 2008 239-315. (Figure 7);Bratislava;49.016175;16.371435;site
CzArch_381;unpublished;Poz;5840;40;conv. 14C BP;;;;CZ;Třebíč;Mladoňovice na Moravě;697117;;Záhumenice ke Slavíkovicím;253;;feature 500;pit;;síd;settlement;sídliště;settlement;Lengyel Culture Santovka phase phase Ib;ne.len;n;;;;charcoal;unpublished;;Vokáč M: Mladoňovice (okres Třebíč). Přehled výzkumů 53-1 2011 134-135. (Page 135);Bratislava;49.010772;15.643340;parish
CzArch_382;Poz-1323;Poz;1810;30;conv. 14C BP;;;relative dating based on 14C date;CZ;Kutná Hora;Žehušice;795798;;Horka I (Toušek);131;;feature 1/02;furnace;;unpublished;unpublished;unpublished;unpublished;Early Roman Period;ri.a;y;no artefact associated;located in trench I/0;;charcoal;unpublished;;Pavlů I: Počátky antropogenní činnosti v Podoubraví. In: Pavlů I. (ed.): Bylany varia 3. . Praha 2005 55-92.;Bratislava;49.962434;15.413380;parish
CzArch_383;Poz-14719;Poz;2210;30;conv. 14C BP;;;the context of the sample was originally dated as Middle Bronze Age - secondary use of Bronze Age pit? (J. Peška);CZ;Olomouc;Řepčín;710946;Řepčín;Olomouc-Řepčín 1 - Horní nivy;169;;feature 993;pit;;síd;settlement;sídliště;settlement;La Tène Period;laten;y;possible contamination;pit filled with grain 2004-2005 excavation settlement with structures dated to the Bronze Age;;grain;unpublished;;Peška J: Záhady moravské archeologie aneb problémy absolutního datování vybraných nálezových souborů. Sborník prací Filozofické fakulty Brněnské univerzity - Řada archeologická / Studies Archaeologica Brunensia M 14-15 2009-2010 2011 177-211. (Figure 2 10);Bratislava;49.602958;17.207070;site
CzArch_384;Poz-14865;Poz;4550;35;conv. 14C BP;;;sample material in some other publications incorrectly as animal bone - correct sample material via e-mail communication with J. Peška;CZ;Olomouc;Nemilany;703109;Nemilany;Olomouc-Nemilany 4 Lidická ulice / Kožušanská ul.;160;;H1;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;n;;inhumation 2005 excavation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Table 1);Bratislava;49.556865;17.249123;site
CzArch_385;Poz-14919;Poz;3890;35;conv. 14C BP;;;;CZ;Olomouc;Řepčín;710946;Řepčín;Olomouc-Řepčín 1 - Horní nivy;169;;H 5;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;n;;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Figure 1 13);Bratislava;49.602958;17.207070;site
CzArch_386;Poz-14924;Poz;3720;40;conv. 14C BP;;;the collagen content in the sample relatively low - reason for low date in comparsion to other dates of the same culture?. formerly the site was incorrectly located as Kobeřice;CZ;Prostějov;Brodek u Prostějova;612740;;Hůrka;210;;H2;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Figure 1 8 253);Bratislava;49.368626;17.056746;parish
CzArch_387;Poz-14999;Poz;3665;35;conv. 14C BP;;;the date contemporaneous to Epicorded Ware Complex while the grave goods speak clearly to Corded Ware Culture;CZ;Kroměříž;Hulín;649309;;Hulín 2 / U Isidorka;117;burial site;H3;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Figure 1 11 254);Bratislava;49.330081;17.461080;site
CzArch_388;Poz-15001;Poz;3380;30;conv. 14C BP;;;low collagen content in the sample - reason for low date (Early Bronze Age-like) in comparsion to other dates of the same culture (the grave goods speak clearly to Corded Ware Culture)?;CZ;Kroměříž;Hulín;649309;;Hulín 2 / U Isidorka;117;burial site;H4;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Figure 1 11 254);Bratislava;49.330081;17.461080;site
CzArch_389;Poz-15005;Poz;3545;35;conv. 14C BP;;;the collagen content in the sample relatively low - reason for low date in comparsion to other dates of the same culture?. formerly the site was incorrectly located as Kobeřice;CZ;Prostějov;Brodek u Prostějova;612740;;Hůrka;210;;H3;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Figure 1 8 253);Bratislava;49.368626;17.056746;parish
CzArch_390;Poz-15059;Poz;3630;30;conv. 14C BP;;;the date contemporaneous to Epicorded Ware Complex while the grave goods speak clearly to Corded Ware Culture;CZ;Kroměříž;Hulín;649309;;Hulín 2 / U Isidorka;117;burial site;H3;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Figure 1 11 254);Bratislava;49.330081;17.461080;site
CzArch_391;Poz-15061;Poz;3480;35;conv. 14C BP;;;low collagen content in the sample - reason for low date (Epi-corded Ware Complex or Early Bronze Age) in comparsion to other dates of the same culture?;CZ;Olomouc;Řepčín;710946;Řepčín;Olomouc-Řepčín 1 - Horní nivy;169;;H 17;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273.;Bratislava;49.602958;17.207070;site
CzArch_392;Poz-15063;Poz;3660;35;conv. 14C BP;;;low collagen content in the sample - reason for low date (Epi-corded Ware Complex or Early Bronze Age) in comparsion to other dates of the same culture?;CZ;Olomouc;Řepčín;710946;Řepčín;Olomouc-Řepčín 1 - Horní nivy;169;;H 18;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273.;Bratislava;49.602958;17.207070;site
CzArch_393;Poz-15310;Poz;4540;40;conv. 14C BP;;;the date differs from all other dates from the same culture or contemporary cultures (J. Peška). sample material in some other publications incorrectly as animal bone - correct sample material via e-mail communication with J. Peška;CZ;Olomouc;Nemilany;703109;Nemilany;Olomouc-Nemilany 4 Lidická ulice / Kožušanská ul.;160;;H1;grave;burial;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;y;unexpected date according to primary source;inhumation 2005 excavation;;bone / tooth;Homo sapiens;;Peška J: Kultura se šňůrovou keramikou na Moravě v kontrapozici radiokarbonového datování. In: Czopek S. - Kadrow S. (ed.): Mente et rutro. Studia archaeologica Johanni Machnik viro doctissimo octogesimo vitae anno ab amicis collegis et discipulis oblata. . Rzeszów 2010 247-273. (Table 1);Bratislava;49.556865;17.249123;site
CzArch_394;Poz-15312;Poz;2170;35;conv. 14C BP;;;the context of the sample was originally dated as Middle Bronze Age - secondary use of Bronze Age pit? (J. Peška);CZ;Olomouc;Řepčín;710946;Řepčín;Olomouc-Řepčín 1 - Horní nivy;169;;feature 993;pit;;síd;settlement;sídliště;settlement;La Tène Period;laten;y;unexpected date according to primary source;pit filled with grain 2004-2005 excavation settlement with structures dated to the Bronze Age;;grain;unpublished;;Peška J: Záhady moravské archeologie aneb problémy absolutního datování vybraných nálezových souborů. Sborník prací Filozofické fakulty Brněnské univerzity - Řada archeologická / Studies Archaeologica Brunensia M 14-15 2009-2010 2011 177-211. (Figure 2 10);Bratislava;49.602958;17.207070;site
CzArch_395;Poz-18664;Poz;4230;35;conv. 14C BP;;;;CZ;Praha-západ;Úholičky;773239;;;207;;feature 35/98;pit;;síd;settlement;sídliště;settlement;Řivnáč Culture Protořivnáč phase;en.riv;n;;filling of the vessel 2 1998 excavation;;seed;Malus;carbonized apple Malus domestica?;Ernée M. – Dobeš M. – Hlaváč J. – Kočár P. – Kyselý R. – Šída P: Zahloubená chata ze středního eneolitu v Praze 9 – Miškovicích. Výsledky archeologických a přírodovědných analýz. Památky archeologické 98 2007 31-108.;Bratislava;50.166441;14.337141;parish
CzArch_396;Poz-21358;Poz;1460;30;conv. 14C BP;;;;CZ;Břeclav;Pavlov u Dolních Věstonic;718394;;Horní pole;31;;feature 953;unspecified feature;house;síd;settlement;sídliště;settlement;Prague Culture;rs.1;n;;sunken featured building;;bone / tooth;undetermined animal bone;;Jelínková D: K otázce datování počátků kultury s keramikou pražského typu na Moravě. Příspěvek pro 15. mezinárodní sjezd slavistů v Minsku. Přehled výzkumů 53-2 2011 7-21. (Page 16);Bratislava;48.876254;16.684556;site
CzArch_397;Poz-21546;Poz;1465;30;conv. 14C BP;;;;CZ;Břeclav;Pavlov u Dolních Věstonic;718394;;Horní pole;31;;feature 953;unspecified feature;house;síd;settlement;sídliště;settlement;Prague Culture;rs.1;n;;sunken featured building;;bone / tooth;unpublished;;Jelínková D: K otázce datování počátků kultury s keramikou pražského typu na Moravě. Příspěvek pro 15. mezinárodní sjezd slavistů v Minsku. Přehled výzkumů 53-2 2011 7-21. (Page 16);Bratislava;48.876254;16.684556;site
CzArch_398;Poz-21547;Poz;1495;30;conv. 14C BP;;;;CZ;Břeclav;Pavlov u Dolních Věstonic;718394;;Horní pole;31;;feature 953;unspecified feature;house;síd;settlement;sídliště;settlement;Prague Culture;rs.1;n;;sunken featured building;;bone / tooth;unpublished;;Jelínková D: K otázce datování počátků kultury s keramikou pražského typu na Moravě. Příspěvek pro 15. mezinárodní sjezd slavistů v Minsku. Přehled výzkumů 53-2 2011 7-21. (Page 16);Bratislava;48.876254;16.684556;site
CzArch_399;Poz-21786;Poz;6340;40;conv. 14C BP;;;;CZ;Zlín;Spytihněv;752860;;Na vrších;266;;;unspecified feature;;síd;settlement;sídliště-exp;settlement-exp;Linear Pottery Culture phase Ia (CZ);ne.lin;n;;from the settlement;;charcoal;unpublished;;Schenk Z. - Kuča M. - Škrdla P. - Roszková A: Spytihněv (okr. Zlín). Přehled výzkumů 49 2008 226-231. (Figure 8 230);Bratislava;49.161714;17.49156;site
CzArch_400;Poz-22381;Poz;4115;35;conv. 14C BP;;;;CZ;Klatovy;Radkovice u Měčína;692492;;Osobovská skála (Osobovská Rock);109;;;unspecified feature;;síd;settlement;hradiště;hillfort;Cham Culture;en.cha;n;;hillfort;;grain;unpublished;;John J: Výšinné lokality středního eneolitu v západních Čechách. Opomíjená archeologie 1. Plzeň 2010. (Table 8);Bratislava;49.479950;13.459644;site
CzArch_401;Poz-22382;Poz;4110;35;conv. 14C BP;;;;CZ;Klatovy;Radkovice u Měčína;692492;;Osobovská skála (Osobovská Rock);109;;;unspecified feature;;síd;settlement;hradiště;hillfort;Cham Culture;en.cha;n;;hillfort;;grain;unpublished;;John J: Výšinné lokality středního eneolitu v západních Čechách. Opomíjená archeologie 1. Plzeň 2010. (Table 8);Bratislava;49.479950;13.459644;site
CzArch_402;Poz-22398;Poz;5780;40;conv. 14C BP;;;;CZ;Třebíč;Březník;614441;;Zadní Hon;251;;;pit;;síd;settlement;sídliště;settlement;Lengyel Culture Santovka phase phase Ib;ne.len;n;;;;charcoal;unpublished;;Kuča M. Nývltová Fišáková M. Škrdla P. & Vokáč M. Lokalita staršího stupně kultury s moravskou malovanou keramikou v Březníku na Českomoravské vrchovině. Sborník prací Filozofické fakulty Brněnské univerzity / Studies Archaeologica Brunensia M 17 95–120 (2012).;Bratislava;49.175611;16.212059;site
CzArch_403;Poz-22525;Poz;5780;35;conv. 14C BP;;;;CZ;Břeclav;Pavlov u Dolních Věstonic;718394;;;32;;;unspecified feature;;unpublished;unpublished;unpublished;unpublished;Lengyel Culture Santovka phase phase Ic;ne.len;n;;;;charcoal;unpublished;;Kuča M. - Přichystal A. - Schenk Z. - Škrdla P. - Vokáč M: Lithic raw material procurement in the Moravian Neolithic: the search for extra-regional networks. Documenta Praehistorica 36 2009 313-326. (Table 1);Bratislava;48.871275;16.681664;parish
CzArch_404;Poz-22715;Poz;6200;30;conv. 14C BP;;;;CZ;Znojmo;Kyjovice;678554;;Sutny;270;site known as Těšetice-Kyjovice;;unspecified feature;;unpublished;unpublished;unpublished;unpublished;Linear Pottery Culture phase II (CZ);ne.lin;n;;;;bone / tooth;undetermined animal bone;;Kuča M. - Přichystal A. - Schenk Z. - Škrdla P. - Vokáč M: Lithic raw material procurement in the Moravian Neolithic: the search for extra-regional networks. Documenta Praehistorica 36 2009 313-326. (Table 1);Bratislava;48.899323;16.135684;site
CzArch_405;Poz-2323;Poz;1630;30;conv. 14C BP;;;;CZ;Karlovy Vary;Záhořice;706965;Záhořice;Vladař;100;hillfort;cistern;water reservoir;wooden lining of a water reservoir;síd;settlement;hradiště;hillfort;Early Middle Ages Late Antiquity;rstred;n;;trench 3 depth 145 cm located in the acropolis;;other plant material;Picea abies;needle;Chytráček M. - Danielisová A. - Pokorný P. - Kočár P. - Kyselý R. - Kyncl T. - Sádlo J. - Šmejda L. - Zavřel J: Vzestupy a pády regionálního mocenského centra. Přehled současného stavu poznání pravěkého opevněného areálu na Vladaři v západních Čechách. Památky archeologické 103 2012 273-338. (Table 1);Bratislava;50.078611;13.213350;site
CzArch_406;Poz-2324;Poz;1920;25;conv. 14C BP;;;;CZ;Karlovy Vary;Záhořice;706965;Záhořice;Vladař;100;hillfort;cistern;water reservoir;wooden lining of a water reservoir;síd;settlement;hradiště;hillfort;Roman Period;rim;n;;trench 3 depth 176 cm located in the acropolis;;seed;Carex;;Chytráček M. - Danielisová A. - Pokorný P. - Kočár P. - Kyselý R. - Kyncl T. - Sádlo J. - Šmejda L. - Zavřel J: Vzestupy a pády regionálního mocenského centra. Přehled současného stavu poznání pravěkého opevněného areálu na Vladaři v západních Čechách. Památky archeologické 103 2012 273-338. (Table 1);Bratislava;50.078611;13.213350;site
CzArch_407;Poz-2325;Poz;2225;30;conv. 14C BP;;;;CZ;Karlovy Vary;Záhořice;706965;Záhořice;Vladař;100;hillfort;cistern;water reservoir;wooden lining of a water reservoir;síd;settlement;hradiště;hillfort;La Tène Period;laten;n;;trench 3 depth 210 cm located in the acropolis;;seed;Carex;;Chytráček M. - Danielisová A. - Pokorný P. - Kočár P. - Kyselý R. - Kyncl T. - Sádlo J. - Šmejda L. - Zavřel J: Vzestupy a pády regionálního mocenského centra. Přehled současného stavu poznání pravěkého opevněného areálu na Vladaři v západních Čechách. Památky archeologické 103 2012 273-338. (Table 1);Bratislava;50.078611;13.213350;site
CzArch_408;Poz-2327;Poz;2175;30;conv. 14C BP;;;;CZ;Karlovy Vary;Záhořice;706965;Záhořice;Vladař;100;hillfort;cistern;water reservoir;wooden lining of a water reservoir;síd;settlement;hradiště;hillfort;La Tène Period;laten;n;;trench 3 depth 240 cm located in the acropolis;;seed;Carex;;Chytráček M. - Danielisová A. - Pokorný P. - Kočár P. - Kyselý R. - Kyncl T. - Sádlo J. - Šmejda L. - Zavřel J: Vzestupy a pády regionálního mocenského centra. Přehled současného stavu poznání pravěkého opevněného areálu na Vladaři v západních Čechách. Památky archeologické 103 2012 273-338. (Table 1);Bratislava;50.078611;13.213350;site
CzArch_409;Poz-2328;Poz;2245;35;conv. 14C BP;;;;CZ;Karlovy Vary;Záhořice;706965;Záhořice;Vladař;100;hillfort;cistern;water reservoir;wooden lining of a water reservoir;síd;settlement;hradiště;hillfort;La Tène Period;laten;n;;trench 3 depth 265 cm located in the acropolis;;wood;Pinus;twig;Chytráček M. - Danielisová A. - Pokorný P. - Kočár P. - Kyselý R. - Kyncl T. - Sádlo J. - Šmejda L. - Zavřel J: Vzestupy a pády regionálního mocenského centra. Přehled současného stavu poznání pravěkého opevněného areálu na Vladaři v západních Čechách. Památky archeologické 103 2012 273-338. (Table 1);Bratislava;50.078611;13.213350;site
